TransactionID,CustomerName,TextileType,Category,Region,SalespersonName,OrderDate,Quantity,PricePerUnit,TotalAmount,PaymentMethod
229,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,9/4/2024,247,9.17,2264.99,Cash
230,XYZ Apparel,Denim,Blended Fabrics,North America,Mike Johnson,8/24/2024,109,22.4,2441.6,Cash
231,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,John Doe,9/6/2024,537,25.01,13430.37,PayPal
232,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,John Doe,9/18/2024,696,22.43,15611.28,Bank Transfer
233,ABC Textiles,Silk Fabric,Natural Fibers,Asia,John Doe,9/14/2024,668,23.14,15457.52,Bank Transfer
234,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Jane Smith,9/15/2024,519,13.64,7079.16,Bank Transfer
235,ABC Textiles,Woolen Fabric,Natural Fibers,North America,John Doe,9/5/2024,464,27.35,12690.4,Bank Transfer
236,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/4/2024,468,15.32,7169.76,Bank Transfer
237,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Mike Johnson,8/29/2024,893,10.15,9063.95,Credit Card
238,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,Mike Johnson,9/7/2024,180,15.7,2826,PayPal
239,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Jane Smith,9/2/2024,678,7.96,5396.88,Credit Card
240,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Jane Smith,8/29/2024,720,19.68,14169.6,Credit Card
241,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,9/22/2024,845,5.06,4275.7,Bank Transfer
242,XYZ Apparel,Cotton Fabric,Blended Fabrics,Europe,John Doe,9/3/2024,101,23.7,2393.7,Bank Transfer
243,ABC Textiles,Denim,Natural Fibers,North America,John Doe,8/24/2024,573,5.3,3036.9,Cash
244,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/4/2024,849,8.28,7029.72,Credit Card
245,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,9/17/2024,718,9.7,6964.6,Bank Transfer
246,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Mike Johnson,9/12/2024,642,25.12,16127.04,PayPal
247,ABC Textiles,Silk Fabric,Natural Fibers,Europe,Mike Johnson,8/28/2024,527,6.85,3609.95,Bank Transfer
248,ABC Textiles,Denim,Blended Fabrics,North America,John Doe,8/30/2024,863,8.4,7249.2,PayPal
249,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,John Doe,8/26/2024,573,6.96,3988.08,Cash
250,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Jane Smith,9/21/2024,126,13.3,1675.8,PayPal
251,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,John Doe,9/12/2024,872,22.64,19742.08,Credit Card
252,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/11/2024,356,6.31,2246.36,Bank Transfer
253,ABC Textiles,Denim,Blended Fabrics,Europe,John Doe,9/9/2024,564,24.55,13846.2,PayPal
254,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,8/31/2024,462,12.41,5733.42,Bank Transfer
255,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/9/2024,750,8.44,6330,Cash
256,XYZ Apparel,Denim,Natural Fibers,North America,Mike Johnson,9/19/2024,907,26.17,23736.19,Credit Card
257,ABC Textiles,Silk Fabric,Natural Fibers,Europe,Mike Johnson,9/9/2024,790,13.29,10499.1,Credit Card
258,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,John Doe,8/24/2024,371,16.78,6225.38,PayPal
259,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,9/13/2024,509,7.05,3588.45,Bank Transfer
260,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,9/22/2024,624,17.41,10863.84,Bank Transfer
261,XYZ Apparel,Denim,Natural Fibers,Europe,Mike Johnson,9/10/2024,641,10.76,6897.16,Credit Card
262,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,9/11/2024,420,5.29,2221.8,PayPal
263,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,Jane Smith,8/30/2024,164,29.03,4760.92,PayPal
264,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/22/2024,867,7.72,6693.24,Bank Transfer
265,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,8/27/2024,293,7.09,2077.37,PayPal
266,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,8/29/2024,522,29.6,15451.2,PayPal
267,XYZ Apparel,Denim,Natural Fibers,Europe,John Doe,8/31/2024,619,8.21,5081.99,PayPal
268,ABC Textiles,Denim,Natural Fibers,Asia,Jane Smith,9/1/2024,394,5.28,2080.32,PayPal
269,ABC Textiles,Denim,Natural Fibers,Europe,Mike Johnson,9/5/2024,417,24.35,10153.95,Credit Card
270,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,9/1/2024,118,8.76,1033.68,Cash
271,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,John Doe,9/11/2024,490,22.14,10848.6,PayPal
272,XYZ Apparel,Denim,Natural Fibers,Asia,Jane Smith,8/29/2024,595,20.8,12376,Bank Transfer
273,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/9/2024,741,24.38,18065.58,Bank Transfer
274,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,John Doe,8/31/2024,762,26.37,20093.94,PayPal
275,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/9/2024,701,7.33,5138.33,PayPal
276,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,John Doe,9/18/2024,790,28.21,22285.9,Bank Transfer
277,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Mike Johnson,8/28/2024,140,11.4,1596,Credit Card
278,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,9/22/2024,446,19.97,8906.62,PayPal
279,ABC Textiles,Denim,Natural Fibers,Asia,Mike Johnson,9/12/2024,818,11.69,9562.42,PayPal
280,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,Mike Johnson,8/29/2024,284,13.37,3797.08,PayPal
281,ABC Textiles,Denim,Blended Fabrics,Europe,Jane Smith,9/20/2024,969,12.14,11763.66,Bank Transfer
282,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,John Doe,9/5/2024,727,13.58,9872.66,Credit Card
283,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,9/21/2024,108,14.68,1585.44,PayPal
284,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,Mike Johnson,9/2/2024,577,8.86,5112.22,Cash
285,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,Mike Johnson,9/7/2024,980,25.71,25195.8,Credit Card
286,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,8/29/2024,522,11.04,5762.88,Cash
287,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,9/13/2024,244,21.62,5275.28,Bank Transfer
288,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/20/2024,579,11.1,6426.9,PayPal
289,XYZ Apparel,Silk Fabric,Natural Fibers,Europe,Mike Johnson,9/12/2024,948,28.89,27387.72,PayPal
290,XYZ Apparel,Denim,Blended Fabrics,Europe,Mike Johnson,9/18/2024,134,14.05,1882.7,Bank Transfer
291,ABC Textiles,Denim,Natural Fibers,Asia,John Doe,9/11/2024,916,29.68,27186.88,Credit Card
292,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Jane Smith,8/29/2024,584,21.75,12702,Credit Card
293,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,John Doe,8/24/2024,693,12.11,8392.23,Bank Transfer
294,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,Jane Smith,9/14/2024,997,26.88,26799.36,PayPal
295,XYZ Apparel,Denim,Blended Fabrics,Asia,Mike Johnson,8/24/2024,581,13.28,7715.68,Bank Transfer
296,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Jane Smith,8/30/2024,541,12.46,6740.86,Bank Transfer
297,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/3/2024,849,10.67,9058.83,PayPal
298,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/7/2024,346,27.73,9594.58,Credit Card
299,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Mike Johnson,9/11/2024,422,9,3798,PayPal
300,ABC Textiles,Denim,Blended Fabrics,Europe,Jane Smith,9/15/2024,962,11.06,10639.72,PayPal
301,ABC Textiles,Denim,Natural Fibers,Asia,Jane Smith,9/3/2024,833,19.35,16118.55,Credit Card
302,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,9/6/2024,622,15.66,9740.52,Bank Transfer
303,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,9/17/2024,361,10.95,3952.95,Cash
304,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,Jane Smith,9/2/2024,557,17.54,9769.78,Cash
305,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,John Doe,9/12/2024,410,14.19,5817.9,Credit Card
306,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,John Doe,9/11/2024,981,19.46,19090.26,PayPal
307,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Mike Johnson,8/25/2024,268,11.12,2980.16,Credit Card
308,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,Jane Smith,8/28/2024,512,12.1,6195.2,Credit Card
309,ABC Textiles,Cotton Fabric,Natural Fibers,North America,John Doe,9/2/2024,883,27.68,24441.44,Credit Card
310,XYZ Apparel,Denim,Natural Fibers,North America,Mike Johnson,9/13/2024,739,21.44,15844.16,Cash
311,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,Mike Johnson,8/28/2024,436,24.24,10568.64,PayPal
312,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,John Doe,9/15/2024,625,17.43,10893.75,Cash
313,XYZ Apparel,Denim,Blended Fabrics,Europe,John Doe,9/16/2024,539,19.92,10736.88,PayPal
314,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,Jane Smith,9/16/2024,175,21.44,3752,Credit Card
315,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,9/17/2024,879,28.41,24972.39,Credit Card
316,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,Jane Smith,8/27/2024,200,5.9,1180,Credit Card
317,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,9/15/2024,722,12.72,9183.84,PayPal
318,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,8/25/2024,485,15.98,7750.3,PayPal
319,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,John Doe,9/6/2024,659,7.94,5232.46,Bank Transfer
320,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Jane Smith,9/4/2024,490,6.03,2954.7,Bank Transfer
321,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,8/26/2024,621,16.11,10004.31,Cash
322,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,John Doe,8/27/2024,714,9.19,6561.66,PayPal
323,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,John Doe,9/14/2024,623,15.44,9619.12,Bank Transfer
324,XYZ Apparel,Denim,Natural Fibers,Asia,John Doe,9/3/2024,854,15.75,13450.5,Cash
325,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,John Doe,9/13/2024,744,15.96,11874.24,PayPal
326,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Mike Johnson,9/9/2024,672,28.61,19225.92,Bank Transfer
327,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Jane Smith,8/29/2024,289,13.92,4022.88,Cash
328,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,John Doe,8/31/2024,291,8.97,2610.27,PayPal
329,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Mike Johnson,9/15/2024,144,25.71,3702.24,PayPal
330,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/8/2024,248,9.25,2294,Bank Transfer
331,XYZ Apparel,Denim,Blended Fabrics,Asia,John Doe,9/21/2024,947,15.6,14773.2,PayPal
332,XYZ Apparel,Silk Fabric,Blended Fabrics,Europe,John Doe,8/27/2024,410,21.81,8942.1,Cash
333,ABC Textiles,Denim,Blended Fabrics,Europe,Jane Smith,9/12/2024,334,19.03,6356.02,Credit Card
334,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,Jane Smith,8/26/2024,630,7.86,4951.8,Bank Transfer
335,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/4/2024,961,12.11,11637.71,PayPal
336,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,8/26/2024,557,26.52,14771.64,Credit Card
337,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/3/2024,111,8.91,989.01,Cash
338,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,John Doe,9/8/2024,409,18.49,7562.41,Bank Transfer
339,XYZ Apparel,Denim,Blended Fabrics,Asia,Jane Smith,9/16/2024,300,29.35,8805,PayPal
340,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/14/2024,750,10.45,7837.5,Cash
341,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,John Doe,9/11/2024,333,8.2,2730.6,Cash
342,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/9/2024,398,16.76,6670.48,Cash
343,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,9/7/2024,217,24.83,5388.11,Bank Transfer
344,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/22/2024,619,26.95,16682.05,Bank Transfer
345,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,John Doe,8/29/2024,556,20.78,11553.68,Credit Card
346,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,9/15/2024,347,6.24,2165.28,Bank Transfer
347,XYZ Apparel,Denim,Natural Fibers,North America,John Doe,9/4/2024,553,13.2,7299.6,Bank Transfer
348,ABC Textiles,Denim,Blended Fabrics,North America,Mike Johnson,9/21/2024,965,11.88,11464.2,PayPal
349,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,9/17/2024,364,13.94,5074.16,Credit Card
350,XYZ Apparel,Denim,Natural Fibers,Asia,John Doe,9/17/2024,139,10.93,1519.27,PayPal
351,XYZ Apparel,Denim,Natural Fibers,North America,Mike Johnson,9/8/2024,401,25.21,10109.21,Credit Card
352,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,John Doe,9/1/2024,238,12.08,2875.04,Bank Transfer
353,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/17/2024,565,6.28,3548.2,Credit Card
354,ABC Textiles,Denim,Blended Fabrics,Europe,Mike Johnson,9/1/2024,397,27.58,10949.26,Cash
355,ABC Textiles,Denim,Blended Fabrics,North America,John Doe,9/7/2024,915,18.69,17101.35,Bank Transfer
356,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Jane Smith,8/31/2024,102,14.09,1437.18,Credit Card
357,XYZ Apparel,Silk Fabric,Natural Fibers,North America,John Doe,9/19/2024,191,23.56,4499.96,Cash
358,XYZ Apparel,Denim,Blended Fabrics,Europe,Jane Smith,8/29/2024,879,22.77,20014.83,Bank Transfer
359,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Mike Johnson,9/20/2024,741,26.45,19599.45,PayPal
360,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,9/12/2024,446,23.92,10668.32,PayPal
361,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,John Doe,9/18/2024,287,18.1,5194.7,Bank Transfer
362,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Jane Smith,9/2/2024,599,23.88,14304.12,Credit Card
363,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,John Doe,8/27/2024,986,22.72,22401.92,Credit Card
364,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Jane Smith,8/29/2024,353,20.56,7257.68,Bank Transfer
365,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,8/29/2024,896,29.42,26360.32,Credit Card
366,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Mike Johnson,9/7/2024,834,23.32,19448.88,PayPal
367,ABC Textiles,Denim,Natural Fibers,Asia,John Doe,9/9/2024,749,19.36,14500.64,Bank Transfer
368,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Jane Smith,8/30/2024,992,6.45,6398.4,Bank Transfer
369,ABC Textiles,Denim,Blended Fabrics,Europe,Jane Smith,9/9/2024,402,26.42,10620.84,Credit Card
370,XYZ Apparel,Silk Fabric,Natural Fibers,North America,John Doe,9/2/2024,972,14.51,14103.72,Bank Transfer
371,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,Jane Smith,9/2/2024,944,18.71,17662.24,Credit Card
372,XYZ Apparel,Silk Fabric,Natural Fibers,Europe,Jane Smith,8/27/2024,751,13.31,9995.81,PayPal
373,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,John Doe,9/1/2024,457,23.68,10821.76,Bank Transfer
374,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,John Doe,9/5/2024,971,28.18,27362.78,Credit Card
375,XYZ Apparel,Silk Fabric,Blended Fabrics,Europe,John Doe,9/6/2024,204,20.14,4108.56,PayPal
376,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,John Doe,9/12/2024,841,5.62,4726.42,Cash
377,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,Mike Johnson,9/8/2024,602,14.69,8843.38,Bank Transfer
378,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,Jane Smith,9/15/2024,492,7.52,3699.84,Bank Transfer
379,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Jane Smith,9/14/2024,831,22.42,18631.02,Cash
380,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Jane Smith,9/10/2024,914,8.48,7750.72,Bank Transfer
381,ABC Textiles,Woolen Fabric,Natural Fibers,North America,Jane Smith,9/10/2024,564,16.95,9559.8,Credit Card
382,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,8/24/2024,878,9.13,8016.14,Credit Card
383,ABC Textiles,Woolen Fabric,Natural Fibers,North America,Jane Smith,9/9/2024,383,16.1,6166.3,Cash
384,ABC Textiles,Woolen Fabric,Natural Fibers,North America,Jane Smith,8/30/2024,437,9.04,3950.48,PayPal
385,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/21/2024,646,28.25,18249.5,Credit Card
386,ABC Textiles,Silk Fabric,Blended Fabrics,North America,John Doe,8/29/2024,748,28.45,21280.6,Bank Transfer
387,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,Jane Smith,9/18/2024,860,22.19,19083.4,PayPal
388,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,John Doe,9/19/2024,497,20.27,10074.19,Cash
389,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,John Doe,9/14/2024,157,17.83,2799.31,Bank Transfer
390,XYZ Apparel,Silk Fabric,Natural Fibers,North America,John Doe,9/1/2024,412,28.83,11877.96,Bank Transfer
391,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/11/2024,801,26.91,21554.91,Bank Transfer
392,ABC Textiles,Silk Fabric,Natural Fibers,Asia,John Doe,9/1/2024,430,29.41,12646.3,Credit Card
393,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,John Doe,9/11/2024,860,8.48,7292.8,Credit Card
394,ABC Textiles,Silk Fabric,Blended Fabrics,North America,John Doe,9/2/2024,480,16.04,7699.2,Bank Transfer
395,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,9/10/2024,787,10.64,8373.68,PayPal
396,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,9/17/2024,791,10.66,8432.06,PayPal
397,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,8/27/2024,342,6.91,2363.22,Bank Transfer
398,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/14/2024,378,6.94,2623.32,Cash
399,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Mike Johnson,9/15/2024,826,10.64,8788.64,Credit Card
400,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,John Doe,8/30/2024,905,29.69,26869.45,PayPal
401,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/21/2024,955,8.94,8537.7,Cash
402,ABC Textiles,Silk Fabric,Natural Fibers,Europe,Jane Smith,8/26/2024,706,22.21,15680.26,Bank Transfer
403,ABC Textiles,Woolen Fabric,Natural Fibers,North America,John Doe,9/11/2024,738,21.29,15712.02,Bank Transfer
404,ABC Textiles,Silk Fabric,Natural Fibers,Europe,John Doe,9/18/2024,759,19.66,14921.94,PayPal
405,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,Jane Smith,9/18/2024,917,9.85,9032.45,Credit Card
406,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,John Doe,9/13/2024,538,21.72,11685.36,Cash
407,XYZ Apparel,Denim,Blended Fabrics,North America,Mike Johnson,9/4/2024,350,11.68,4088,Bank Transfer
408,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,John Doe,8/27/2024,599,28.44,17035.56,Bank Transfer
409,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,John Doe,8/24/2024,169,7.43,1255.67,PayPal
410,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,8/29/2024,665,8.99,5978.35,Credit Card
411,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Mike Johnson,9/16/2024,681,10.4,7082.4,Cash
412,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Jane Smith,8/26/2024,530,24.75,13117.5,Credit Card
413,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,John Doe,8/28/2024,142,26.84,3811.28,Bank Transfer
414,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,Jane Smith,9/18/2024,423,9.91,4191.93,Bank Transfer
415,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,John Doe,9/9/2024,414,8.32,3444.48,Credit Card
416,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,Jane Smith,9/13/2024,131,26.31,3446.61,Bank Transfer
417,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Jane Smith,9/14/2024,270,6.15,1660.5,Cash
418,ABC Textiles,Denim,Blended Fabrics,Asia,Jane Smith,9/1/2024,678,23.58,15987.24,Bank Transfer
419,XYZ Apparel,Denim,Natural Fibers,North America,Mike Johnson,9/7/2024,731,12.54,9166.74,Cash
420,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,John Doe,9/11/2024,247,9.67,2388.49,Credit Card
421,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,John Doe,8/27/2024,605,19,11495,Bank Transfer
422,ABC Textiles,Denim,Blended Fabrics,North America,John Doe,9/3/2024,623,18.62,11600.26,Bank Transfer
423,ABC Textiles,Denim,Natural Fibers,Asia,John Doe,9/16/2024,174,7.5,1305,PayPal
424,XYZ Apparel,Denim,Blended Fabrics,Europe,John Doe,9/19/2024,269,12.55,3375.95,Cash
425,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Jane Smith,9/6/2024,324,18.99,6152.76,PayPal
426,ABC Textiles,Denim,Natural Fibers,North America,Mike Johnson,9/17/2024,178,14.79,2632.62,Bank Transfer
427,ABC Textiles,Silk Fabric,Natural Fibers,Europe,John Doe,8/27/2024,391,20.41,7980.31,Bank Transfer
428,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Jane Smith,9/15/2024,687,24.9,17106.3,Bank Transfer
429,XYZ Apparel,Denim,Blended Fabrics,Europe,Mike Johnson,9/4/2024,592,21.6,12787.2,Credit Card
430,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Jane Smith,8/28/2024,574,19.08,10951.92,Credit Card
431,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,Mike Johnson,9/4/2024,505,11.3,5706.5,PayPal
432,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/7/2024,544,29.2,15884.8,Bank Transfer
433,XYZ Apparel,Denim,Blended Fabrics,Asia,John Doe,9/3/2024,981,15.26,14970.06,Bank Transfer
434,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,8/29/2024,598,29.09,17395.82,Credit Card
435,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,9/17/2024,160,28.11,4497.6,Bank Transfer
436,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/18/2024,226,20.63,4662.38,Bank Transfer
437,XYZ Apparel,Denim,Blended Fabrics,Europe,John Doe,8/26/2024,426,17.64,7514.64,Cash
438,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/21/2024,601,20.26,12176.26,Bank Transfer
439,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,Jane Smith,9/22/2024,442,5.15,2276.3,Credit Card
440,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,John Doe,9/5/2024,466,25.01,11654.66,Bank Transfer
441,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,Mike Johnson,9/6/2024,626,22.18,13884.68,Bank Transfer
442,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,Jane Smith,9/22/2024,600,12.19,7314,Credit Card
443,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,Mike Johnson,9/14/2024,778,29.85,23223.3,Bank Transfer
444,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Mike Johnson,9/4/2024,544,27.33,14867.52,Bank Transfer
445,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,John Doe,9/14/2024,266,11.01,2928.66,Cash
446,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Mike Johnson,9/5/2024,184,15.63,2875.92,Bank Transfer
